lat [deg],lon [deg],priority,duration [s]
-55.17349979800423,-64.4102923180755,10.0,5047.0
-55.05295263488854,-65.09955213573231,1.0,9280.0
-54.03432283369353,-65.98409088757612,1.0,11358.0
-54.65046319137896,-65.41515942605047,7.0,6352.0
-54.60352494425633,-65.43757722816137,10.0,7911.0
-55.66431325156979,-62.58557930998267,6.0,13530.0
-56.2111303310264,-64.71441050466856,7.0,8666.0
-55.766165194637,-64.6682060705629,9.0,8824.0
-55.22865166812005,-65.40404182832935,2.0,12978.0
-54.86847333978495,-55.5066398307443,5.0,5858.0
-54.66599361696901,-56.33390099700466,10.0,4143.0
-54.92800781876826,-55.03887092876991,2.0,6273.0
-53.654207478031765,-56.20988650935921,1.0,11777.0
-55.00003991720507,-53.57988856458742,5.0,13928.0
-55.14638640255546,-55.22887579245256,8.0,13532.0
-53.68006879015416,-54.66823501220124,1.0,9446.0
-53.21925596253073,-54.91796768568584,8.0,12064.0
-55.33427940949677,-54.04627862735844,7.0,13943.0
-55.95804904592074,-55.37232735195432,8.0,5671.0
-55.302054980014425,-45.01432320969698,7.0,8426.0
-56.60034322596494,-43.27899309441515,4.0,7547.0
-56.26164027979197,-42.74322665492858,4.0,12371.0
-54.89782615043717,-45.73926266623503,5.0,11428.0
-54.694649758230526,-45.0070332304459,6.0,9139.0
-55.43239358789885,-43.78408932976604,6.0,7025.0
-55.22041164148791,-45.40199702002358,2.0,10466.0
-53.38150505618152,-45.16440064216719,4.0,12490.0
-55.2288726483656,-45.62534057531133,2.0,12504.0
-56.43079158863634,-47.18636427086602,6.0,3842.0
-54.84159920708967,-34.06156493072943,3.0,9917.0
-55.78674511595493,-35.35695113472081,10.0,6668.0
-54.71325500122677,-34.46884013866828,6.0,12020.0
-54.17622340627159,-36.638277937166016,5.0,4934.0
-53.61844270573919,-34.951625972752225,5.0,8698.0
-53.25190536855317,-35.14542542556898,10.0,12695.0
-54.78475225206214,-33.765504226344135,7.0,14284.0
-57.29361005608637,-35.442760036289066,4.0,13643.0
-53.8891295161174,-35.41565467930409,7.0,8741.0
-55.78948431198507,-35.86824991232454,1.0,13974.0
-56.06423808859213,-25.945186195309397,7.0,10812.0
-53.43214313816334,-23.646656384429622,10.0,5521.0
-53.509915689922,-23.971062780623736,6.0,6920.0
-54.57461164130888,-24.110829385918368,4.0,7905.0
-54.97595755342597,-23.648057004814863,8.0,12666.0
-54.99114390379517,-25.21206441039747,9.0,11886.0
-56.30014924652927,-25.047824164199557,5.0,7662.0
-55.37513864185802,-26.485023577241364,8.0,5499.0
-56.3172112522508,-24.45583818105433,3.0,7226.0
-54.918469811422334,-24.981460256636623,7.0,13820.0
-54.20136799629192,-14.779231396470044,5.0,5423.0
-54.2978094700905,-13.925347916053996,7.0,8458.0
-54.19331453864685,-17.513399077812043,6.0,5723.0
-55.523787750220336,-15.643765627708555,1.0,9687.0
-55.80709910299831,-15.905056756911012,4.0,12620.0
-55.59851085845386,-13.071892135880317,10.0,10867.0
-54.22772349761182,-13.62665786894013,5.0,11512.0
-55.77994258451536,-16.516239725280826,10.0,14007.0
-54.48529269779726,-15.111486994126086,6.0,12776.0
-55.66332015879325,-14.430602584428792,3.0,5480.0
-54.61518568647818,-5.067906816594104,2.0,10077.0
-55.87172362313043,-3.6309887252612696,2.0,8703.0
-55.025148283364246,-3.211055320276985,1.0,13788.0
-56.3615615051519,-6.759507723227569,9.0,4722.0
-55.37427836703873,-5.691313366951889,4.0,9829.0
-55.92775411800984,-5.088759496916286,1.0,14201.0
-55.73872425755154,-5.231933436124737,8.0,13669.0
-54.01324543547821,-6.312276840655942,5.0,12458.0
-54.93729293958904,-4.65726042880029,2.0,6334.0
-55.9221277235872,-5.426755442502228,6.0,14161.0
-56.4907315271328,5.239613286230048,5.0,13277.0
-54.49980896610794,4.411078694291994,7.0,6639.0
-53.92882904726751,5.50230269620653,10.0,4611.0
-53.94583410303272,5.332029848376815,3.0,8791.0
-53.663651060646856,5.467094079759578,9.0,4406.0
-57.02246128610526,4.645884707516758,8.0,9058.0
-56.22475055896558,4.779632222000619,1.0,4852.0
-53.563011373195145,5.626049216101677,2.0,5733.0
-53.84486711079769,4.893287504394486,8.0,5319.0
-56.61881417169065,5.644576847693055,10.0,12092.0
-56.33740667976807,14.77549256891729,5.0,6975.0
-56.70387547254006,14.673114026359944,5.0,11814.0
-56.03184614476368,14.210644473085884,8.0,12911.0
-55.8028943494291,15.03737531580503,8.0,5093.0
-55.674044973018965,15.11767823404606,4.0,8413.0
-55.20431715745275,13.879792852603526,2.0,11912.0
-53.78767664211426,15.41508336405684,8.0,5569.0
-55.47705103618225,14.964977299844636,8.0,8329.0
-54.0857652553828,15.58404130045453,2.0,8833.0
-54.125077801684114,15.062001456719647,7.0,10880.0
-57.25731865277624,23.99303367335176,7.0,6212.0
-55.04344297686349,24.84209758241352,8.0,13798.0
-55.40571559830957,25.422982599074825,6.0,9612.0
-55.445317262877,24.169572737858847,4.0,3815.0
-54.49616283348941,24.908637242008968,9.0,14322.0
-53.88768859075181,25.49795363244268,2.0,6066.0
-56.06133131259084,24.43396735995,9.0,6909.0
-53.64793664127328,25.57481281095722,9.0,13956.0
-54.07478088728739,25.00971194939117,10.0,11149.0
-54.249770045751966,27.10632191106208,8.0,8603.0
-54.85949493073209,36.31321527879136,4.0,9497.0
-53.97201865868389,34.39417974724965,8.0,8893.0
-54.76060107988971,34.17624840205146,9.0,13485.0
-54.68269691115225,35.59470199718728,7.0,9747.0
-55.05815368307899,35.6438258953328,8.0,6998.0
-53.75875109748616,35.119297229477475,10.0,12769.0
-54.123015838874856,35.568147512721566,2.0,10480.0
-53.4670618919477,35.59738254222046,6.0,4217.0
-53.813326223745655,36.29220200264353,8.0,6787.0
-53.862834518119854,34.81056021043043,8.0,9182.0
-56.05995359157268,44.82614953290429,3.0,8370.0
-55.74489676870454,44.80601154200415,5.0,5755.0
-57.45020642125052,43.64074443012782,3.0,5546.0
-54.82049204406512,43.87797325288803,3.0,11458.0
-54.57644285953689,42.922771484262114,3.0,8579.0
-53.13023913179135,45.551123899796906,4.0,10572.0
-56.09394638066111,44.03509084709074,10.0,6517.0
-53.71908343296746,45.1202827171241,6.0,9099.0
-54.782843313785776,47.256725967465954,6.0,12403.0
-54.96048220914497,45.74743222429653,6.0,10430.0
-54.12882238019191,57.15083584124894,7.0,7693.0
-56.49625467272965,55.52710995016196,7.0,4517.0
-53.914157637968685,54.24666427005671,9.0,12379.0
-55.27109943448214,54.69439075743391,4.0,13509.0
-56.306317814910855,54.92688143843295,4.0,11171.0
-56.18367468615924,54.43956023988074,5.0,4653.0
-54.11725773585809,54.25622434863888,9.0,7779.0
-55.14509079131791,56.255648869921394,2.0,14246.0
-56.643998132657146,55.13015555818813,3.0,10411.0
-55.26400058621833,54.012953726225234,7.0,11996.0
-56.51282526399902,64.59947807580711,1.0,10341.0
-56.4610156702089,64.58267581152909,5.0,10324.0
-54.29621758622152,64.92561990213015,4.0,7099.0
-55.41804016605143,65.62772605966168,9.0,13931.0
-54.6961552242901,65.21989922358854,3.0,7417.0
-53.98915630124809,65.69354611953058,7.0,14010.0
-56.22507327379035,64.70473566963655,1.0,4229.0
-55.60285640680848,64.95650555007187,10.0,13043.0
-55.73007921398786,64.24854979808715,8.0,8341.0
-55.146685046636144,66.62181155201635,2.0,4020.0
-55.000890122620405,75.71216145684143,3.0,8108.0
-53.879450619515,75.1358919888431,10.0,5903.0
-54.08051508168717,75.3891724081944,6.0,12000.0
-53.710689127516645,75.14233244048033,5.0,4070.0
-54.900467247708725,74.14160744184534,7.0,8773.0
-54.92178142489136,75.31664912765962,10.0,12685.0
-56.06811990449398,75.61909678902964,3.0,9923.0
-55.23071453298214,74.44206398455819,4.0,13446.0
-53.41867133645968,74.69202871847695,10.0,13363.0
-53.49196848799415,76.55922171873722,5.0,10854.0
-56.57874675632418,84.66055491453368,10.0,13364.0
-55.43333656516952,84.58488842281271,5.0,7424.0
-57.54755236760232,84.03780119710935,2.0,9095.0
-55.053560203253575,85.96733653019295,6.0,8635.0
-54.04161102079459,84.24785791533542,5.0,11903.0
-55.75161130333397,83.53199636147066,3.0,7522.0
-56.13126909937339,85.50957329590506,7.0,12877.0
-55.06381758456855,84.54957994132471,8.0,4562.0
-54.19445214724984,83.50061023424895,3.0,4746.0
-54.1825713847897,85.73437540176761,1.0,8179.0
-53.08568329831096,94.21591231383744,2.0,5564.0
-54.52649006476124,96.67336636909248,3.0,9048.0
-54.53782497989378,94.61972272434394,5.0,10548.0
-55.52594994417765,94.9892381412113,3.0,13716.0
-55.33888803820557,94.05644029540706,8.0,3702.0
-54.95585009950627,95.10762799530902,10.0,7592.0
-54.55550775347199,95.4620174714992,3.0,11842.0
-54.19073301553606,94.1082238476006,6.0,12981.0
-55.354168330932914,93.46896206429123,2.0,12047.0
-55.54105659384978,94.39447809636336,2.0,7484.0
-56.09207795003863,106.5292426779302,7.0,10435.0
-56.1023263568169,105.45905685240008,6.0,11673.0
-55.40827904349163,104.48605435790616,8.0,10810.0
-54.677619444231496,105.2395722737947,4.0,8585.0
-56.509269735823175,104.42160028967729,4.0,7493.0
-55.64702397773982,104.42228624960995,3.0,7563.0
-57.246815455321055,105.0031793304509,5.0,6218.0
-56.06137883933512,104.63310562779988,1.0,10023.0
-54.37930934822136,106.66881354813756,6.0,12963.0
-53.56804125408611,104.51488239540102,1.0,7782.0
-54.0464359392504,114.19571655823776,5.0,6518.0
-56.6107548748926,114.11961097925862,10.0,9410.0
-54.17866977598837,113.57815847538927,4.0,11136.0
-53.95791489646103,115.95189456299111,9.0,6707.0
-54.82641796603795,114.91833341136774,4.0,8572.0
-54.90175689631759,114.26216661163676,1.0,10689.0
-56.57024418809133,115.75832735334146,8.0,12812.0
-53.67522330724628,113.91541846308505,7.0,10659.0
-54.87326983612757,115.51285063106528,8.0,12842.0
-54.92062505556763,115.116488628237,5.0,7773.0
-56.28061523044823,124.65110907761144,4.0,3827.0
-55.3425107354464,124.7248862942668,10.0,9276.0
-54.43848362225627,124.76022836848018,8.0,13985.0
-55.90054596254983,125.82323589921074,9.0,9045.0
-54.94579087348499,124.69464040362392,3.0,9418.0
-54.66568536921347,126.83882155842706,6.0,3983.0
-54.63022140508244,124.14526048475012,8.0,4292.0
-56.260998642735,123.69271002022684,5.0,6377.0
-54.07617767528003,124.80546013647933,9.0,13238.0
-53.57037497222754,127.29482148481443,5.0,10293.0
-55.96952176795892,135.43799290707412,9.0,4755.0
-55.84747412327549,136.3218975934899,10.0,13480.0
-54.37059046827093,133.34941546841432,3.0,10735.0
-57.08037640684383,135.5658109421787,1.0,12809.0
-54.72846760224337,134.58114181693816,6.0,10277.0
-55.379991754803925,132.68745616101577,1.0,10807.0
-55.229991487141945,135.47343764808488,5.0,13378.0
-55.884062612902376,133.3560493692349,9.0,10270.0
-55.44062405976631,135.2676329834364,1.0,12605.0
-55.055470251698296,134.66068482870193,7.0,10103.0
-55.61811437571764,145.8021019235327,7.0,12958.0
-54.8355121088784,145.11140947888833,9.0,9157.0
-55.31430639502393,146.2144431049171,5.0,7024.0
-54.90592677339989,143.82964867045663,1.0,7018.0
-53.87203889965031,145.98291933807303,10.0,5073.0
-56.05321741854025,146.10699948335633,5.0,11757.0
-54.401917876631146,145.2041208496945,9.0,6189.0
-54.70763528990222,144.66265971885397,4.0,6146.0
-55.0021556055189,145.5459560858554,4.0,13155.0
-54.9339095610861,145.2577607345811,5.0,8597.0
-55.43079562815353,154.60537708480123,4.0,14332.0
-56.33088013941,156.29847426140577,7.0,5623.0
-54.615711041310696,155.84622995765878,10.0,6833.0
-53.14553309454193,154.3622915973088,8.0,5222.0
-54.84571088293284,154.91903077074886,2.0,12724.0
-55.61582519667702,156.31508162466946,7.0,9305.0
-56.14818981101401,155.31986779189083,5.0,13116.0
-55.64953818184624,155.62831304605973,2.0,8130.0
-55.39055156627208,153.00305871639546,6.0,5828.0
-55.49191929252878,154.81755956425505,6.0,9901.0
-55.12200154173882,165.0045869001029,1.0,5007.0
-55.16935642327195,164.53031946004302,6.0,7785.0
-55.23236179986588,164.195949181227,2.0,6774.0
-54.77582918106409,162.9596865797675,9.0,11735.0
-56.98460487684262,165.60026377643953,6.0,8147.0
-55.62642797430091,165.34056908549783,1.0,14347.0
-57.38765216904656,163.7049480662936,9.0,9222.0
-55.457557486174615,165.20735552000446,6.0,6459.0
-56.22897508331425,164.97576823642171,2.0,11054.0
-56.298257679338256,163.92035908251154,8.0,7973.0
-53.92754695857387,174.55867082293204,6.0,9807.0
-54.22969882453468,172.82834068811923,5.0,8751.0
-54.32966245331296,173.62073279308572,3.0,9538.0
-55.99202234711621,174.6175026382552,4.0,6547.0
-55.35761497755848,177.17819939915978,5.0,4475.0
-56.85891147827607,175.41473484240578,3.0,7859.0
-54.389147667306446,174.837155683697,7.0,14314.0
-54.720178332075015,175.1953589950168,3.0,7722.0
-54.87315826926076,173.94573385112568,6.0,8351.0
-54.14785441659629,173.1764458944058,8.0,9930.0
-44.75210277608338,-175.1824235070373,1.0,5683.0
-44.97612153292263,-173.92514399073806,5.0,6218.0
-45.318746151411766,-173.7458666148894,2.0,5421.0
-44.10639225708725,-176.91892641501212,4.0,14334.0
-45.09590612633146,-175.01021688127696,5.0,11790.0
-45.76791021819685,-177.59849404632607,10.0,12780.0
-45.58807834935163,-174.40901236417812,3.0,6729.0
-44.63313601975938,-175.83731413246932,8.0,7348.0
-45.02884957096639,-176.24640080251007,4.0,6447.0
-44.15007231082387,-175.14970981804103,1.0,5674.0
-45.70449690836968,-166.80082197957427,3.0,3660.0
-43.30988216783402,-164.38919132750044,3.0,13413.0
-43.42982706728032,-166.98636721325505,4.0,12524.0
-43.92543015398828,-164.2341966359088,8.0,9684.0
-45.11017486002079,-165.10602461051494,1.0,3954.0
-46.335251874913325,-164.5337876609148,4.0,4237.0
-44.65447168057718,-165.76929291218434,2.0,4396.0
-44.89280548679227,-165.21493052007807,3.0,7600.0
-44.86873372809555,-164.4574784441698,3.0,4236.0
-44.90227855513532,-164.1191971061521,7.0,13353.0
-44.24164673528497,-154.38241672772008,2.0,13629.0
-44.74400881025853,-153.91933121162575,8.0,10721.0
-43.638220678301465,-153.6335318530515,1.0,13601.0
-44.04250687280644,-155.9380778345,7.0,6042.0
-45.37981335109851,-154.531463715109,2.0,4525.0
-43.9989491366097,-153.98244065100425,10.0,9549.0
-46.5922481284798,-154.9439607807643,3.0,11541.0
-45.680278308988,-155.58094819902232,7.0,10664.0
-43.24671854053121,-153.97393051925684,3.0,10759.0
-45.70392344007873,-156.17926873073642,2.0,10693.0
-45.56786612968286,-143.21723261787378,8.0,11277.0
-44.361605847665125,-144.3505562254076,6.0,13105.0
-44.24730298431693,-145.66283125946265,10.0,13975.0
-44.67013783423441,-146.05896767374546,8.0,8312.0
-46.78296913526566,-145.04231289356298,7.0,5570.0
-44.77855341135865,-145.65928257646945,9.0,5261.0
-46.15016877172268,-144.39324199793188,10.0,5133.0
-44.79995057600682,-143.6036050600576,8.0,5986.0
-47.45280837683264,-145.62765626954524,6.0,8870.0
-47.15890846939252,-144.5869493057058,2.0,9792.0
-45.61871177227111,-136.00771524832655,6.0,5302.0
-45.01367347064037,-136.07190179303393,3.0,9696.0
-45.30146379340918,-134.74197076191743,9.0,5242.0
-46.58761121452432,-136.487665003357,2.0,3722.0
-44.48792946333556,-134.82077303808455,2.0,5768.0
-43.9341951747182,-135.71014278375864,8.0,5759.0
-45.80432353951939,-134.77909210873355,3.0,4060.0
-42.928982207237134,-134.67372091210063,10.0,9290.0
-44.46260432543278,-135.98288635297828,3.0,10442.0
-44.33497344634192,-134.2123132764581,5.0,7900.0
-44.99858711428778,-125.82954728933322,10.0,9038.0
-44.61270624835835,-127.283563431185,9.0,5753.0
-44.43025079837496,-125.55163458319169,9.0,7101.0
-45.28693640963991,-122.8873169992472,3.0,10013.0
-46.82175193104786,-126.19254170413032,3.0,9162.0
-45.28643926423037,-125.17076963586332,10.0,13729.0
-43.94130983029555,-123.32979511189416,1.0,8611.0
-44.41959282908891,-124.4694403316835,1.0,6781.0
-46.74077542710485,-126.43081011913836,6.0,5581.0
-42.37657764424301,-124.3343807178136,2.0,11064.0
-44.85615876609915,-114.37801055442829,8.0,11736.0
-43.69211118290268,-116.59546904542742,4.0,8611.0
-45.33179142357116,-113.6280078876028,5.0,4818.0
-45.01992968800826,-114.18453493240564,8.0,10075.0
-46.20012822709631,-114.47346236196942,9.0,10186.0
-44.08642941734104,-116.84225883947984,4.0,12046.0
-44.67773723609341,-113.8596132710063,5.0,11844.0
-45.47060824508427,-114.94554149551269,9.0,3918.0
-46.47858705908413,-113.84623613678734,7.0,8608.0
-43.33077000020256,-114.6786602736766,1.0,12627.0
-44.547885437071336,-104.30376332449278,9.0,9406.0
-45.66237598457036,-106.24222200764656,3.0,11281.0
-45.024189750339126,-107.2823146258338,4.0,5075.0
-45.77129550916595,-104.62482834514098,7.0,4837.0
-45.85181990522006,-105.39587546750504,4.0,7609.0
-44.326376126413095,-105.84580642887664,4.0,13905.0
-44.94024049745769,-104.59109936252116,4.0,9327.0
-46.5335096756063,-104.43633648036082,3.0,14176.0
-45.95549485743347,-103.78583933998256,7.0,6133.0
-44.00636634968213,-104.1137743791936,5.0,8175.0
-43.7120331623165,-94.57562355132949,6.0,7477.0
-42.504047820450864,-93.60763455841992,9.0,4011.0
-45.87755584789792,-95.17431956442914,10.0,3975.0
-46.63690766345918,-94.66205239272294,7.0,13842.0
-45.44924766854447,-93.87953113840057,4.0,8473.0
-44.36219543226919,-95.42575002371892,2.0,6097.0
-45.69043259139859,-94.65923757638072,4.0,5753.0
-44.99008746551195,-95.52371328112817,1.0,10505.0
-42.5974907626892,-94.29777919252936,9.0,7011.0
-45.87116844467716,-93.85256421581612,4.0,8194.0
-44.83838359420097,-85.8174250469279,6.0,5581.0
-45.051048829450046,-85.96801820847682,1.0,11701.0
-44.16917134233093,-85.64768457575421,7.0,5873.0
-45.225572409434335,-85.89746008801598,8.0,8835.0
-45.21758070440483,-85.22687619639137,8.0,5516.0
-47.022278713783415,-82.10578590378707,7.0,12385.0
-46.263459365527225,-83.7033399309322,3.0,9265.0
-47.101081581971705,-85.14706695332998,3.0,4848.0
-45.382891825938906,-83.28682916753269,3.0,12292.0
-43.81432573928148,-86.84467371267374,10.0,7168.0
-45.54448617220682,-76.36921549641072,8.0,7080.0
-47.31385274755624,-75.18041068271735,6.0,13144.0
-44.109156191207695,-75.4478853613084,1.0,3880.0
-43.69685593708811,-74.92952749702718,3.0,3937.0
-44.6216229067766,-75.42284238349089,4.0,7069.0
-43.71641786086442,-75.97132903426699,1.0,9591.0
-43.4380679543352,-75.59655418976897,10.0,13233.0
-44.65060080903467,-73.52540702867536,9.0,11020.0
-44.88956654995774,-77.64811769234981,5.0,9251.0
-45.47556877231981,-76.14570382290053,9.0,10277.0
-46.703509399328,-64.56392352256411,8.0,9835.0
-45.64621890035684,-64.74564081411243,6.0,5297.0
-44.23902189301984,-64.34300648529461,8.0,6506.0
-47.13989616280734,-63.141183577833694,5.0,10709.0
-43.32323736927451,-64.23084938994695,5.0,3670.0
-46.24732448769384,-64.4166073506263,10.0,9649.0
-45.86154415020941,-65.71292281851252,10.0,8449.0
-45.70281813132481,-64.96700086260304,6.0,13898.0
-45.25513099350739,-64.50172924840149,5.0,9810.0
-44.687537073848524,-64.97583346189467,9.0,4091.0
-45.49471792078816,-54.876097113703246,9.0,4921.0
-44.87818145689715,-54.506757152800056,8.0,9922.0
-47.10396391738213,-54.35929135040877,1.0,5111.0
-44.4165716449598,-54.90161746097377,3.0,10160.0
-43.027945876142574,-54.97216345141009,2.0,13689.0
-43.90731274804738,-56.44722293085871,1.0,11829.0
-45.47051707622754,-56.35440758109645,6.0,7147.0
-45.1622577820905,-55.53107884115693,2.0,9694.0
-45.84198602403919,-53.82354823527439,5.0,7337.0
-46.186302482153216,-54.48185111331436,4.0,12829.0
-44.02327155860783,-43.9457645721753,8.0,5400.0
-45.318886185285606,-45.34755693226508,5.0,6601.0
-45.72079958083555,-45.25817236531167,1.0,5441.0
-46.935726049256125,-44.91448806939502,5.0,10548.0
-44.52806605321328,-45.03940019794648,3.0,4454.0
-44.197443275235926,-45.90060336968581,2.0,4621.0
-44.051060596656605,-45.70932897308632,2.0,5036.0
-46.15463921599433,-43.19735329153791,8.0,7424.0
-44.86075103427839,-44.801237397301776,5.0,3639.0
-44.090981863325474,-45.84539585537635,6.0,4888.0
-45.6631592534156,-35.14079504237377,5.0,5303.0
-46.44978776280494,-35.62384186136346,1.0,10806.0
-45.74867601976603,-34.55422577174344,8.0,10112.0
-45.97691363751205,-34.16409465047546,3.0,7429.0
-44.02926714165656,-35.699115639310754,2.0,3908.0
-45.307071565872576,-35.67511120014249,3.0,10882.0
-45.696358590123815,-35.80890757958711,7.0,4908.0
-45.03837794660925,-34.94119344704129,3.0,7361.0
-44.39695904531944,-35.34805270284309,10.0,6338.0
-46.484946242755775,-35.71221233299225,6.0,13367.0
-45.55295233011082,-25.566078397877416,4.0,12833.0
-44.06503710302499,-23.83216384020653,9.0,3889.0
-45.38245104346946,-24.44917035558459,5.0,8662.0
-45.47857906060159,-23.84784614977417,6.0,11566.0
-44.86721567986964,-25.40770405118519,9.0,8925.0
-45.46599225672963,-24.080405749847788,6.0,13125.0
-44.05558225018804,-25.48305409277028,1.0,10812.0
-45.60110538638119,-24.447376544446804,9.0,12557.0
-46.19408685995393,-26.76136955172987,6.0,14108.0
-46.29338915166535,-22.384676413646524,10.0,6753.0
-45.381478686970034,-12.968606642326598,1.0,10357.0
-45.099427584298425,-14.386086211326996,6.0,11308.0
-42.79030887523221,-15.619872371505984,2.0,13256.0
-44.92149495137435,-14.132966493378536,6.0,9655.0
-44.59340118859252,-15.788688602811336,10.0,11894.0
-45.56494391255487,-13.881879933695682,6.0,6839.0
-44.34928779180021,-14.449694943349591,2.0,11463.0
-47.43234168622446,-15.89098849813626,10.0,3870.0
-45.920092923272605,-15.615404059567531,6.0,8869.0
-44.0885418801794,-12.822889816895898,1.0,7773.0
-45.65035273544276,-3.591172538414858,6.0,13405.0
-44.987147815326246,-4.075887864314717,6.0,11600.0
-46.584959195771205,-5.870802748360738,3.0,11327.0
-43.73577465855503,-5.696971917934777,9.0,14083.0
-46.14250221093473,-3.3455634955694693,3.0,7651.0
-45.13058351672368,-4.096002460513271,7.0,13544.0
-45.7244504600151,-4.892139311184579,3.0,7640.0
-45.34771926392027,-5.024561920146811,4.0,5990.0
-45.13177417071651,-4.440780798226613,3.0,11378.0
-44.362468467275846,-5.593957147522154,6.0,11942.0
-44.77877468334407,5.633675278233075,5.0,4857.0
-43.41023649450714,5.830854014964348,8.0,7871.0
-43.06368587765997,4.347669592347156,5.0,8464.0
-45.17706118942591,7.203860082272091,6.0,9314.0
-45.73296682958168,5.756069955790254,5.0,4848.0
-44.49836558369908,3.07441334574904,6.0,10964.0
-44.71253863102787,5.192125700118038,3.0,6456.0
-44.66433135330809,6.028632599953591,9.0,9780.0
-43.72390756153195,4.711562891134367,8.0,8177.0
-44.59806255528226,5.234453825141537,8.0,5992.0
-45.37373591279741,15.618808152088828,10.0,12130.0
-45.41852626302414,15.79179380207668,2.0,7661.0
-44.28157158977759,14.248098072902438,3.0,6182.0
-44.889836912216985,14.433919339535649,7.0,9840.0
-44.933225698912736,14.881898963875926,3.0,5459.0
-43.763932432572936,15.411201753909255,10.0,6382.0
-45.175831046615535,15.022281308282071,8.0,11630.0
-45.79418995589564,14.174397597869987,10.0,6005.0
-45.889210597874055,15.17537831012974,5.0,11520.0
-45.87305145105224,15.92660834304843,7.0,6460.0
-45.78266667060836,24.36930958193675,7.0,5486.0
-44.888959591797466,24.65938767445762,6.0,11033.0
-45.590074022144144,25.565172461927357,8.0,13892.0
-44.798529211941634,26.27564659151029,2.0,3884.0
-43.535788160496736,25.01185431007186,5.0,4568.0
-44.27874842572133,24.15218815862433,8.0,7061.0
-44.723969620920585,25.22339414851957,8.0,10339.0
-44.67243014895771,25.488891728214583,1.0,5428.0
-44.68328052810162,26.987780324232787,8.0,3732.0
-46.137740691083536,24.00511165236648,8.0,4464.0
-44.754939824499246,36.386587053980136,3.0,7124.0
-48.92395165272403,34.963466018413335,6.0,11232.0
-43.71347948714191,34.40749836117005,9.0,9593.0
-45.20921427719826,35.04218592896691,3.0,8698.0
-42.78982772809047,35.08351977413875,2.0,12210.0
-45.3139107618395,35.61411309086056,3.0,4974.0
-47.01770628985017,34.94873170515196,1.0,6315.0
-45.5945459561181,33.78197773358948,8.0,11164.0
-46.16190686280248,34.996928144354925,8.0,10903.0
-45.780250123247896,33.67621630038531,8.0,8679.0
-43.78107006190152,44.92449459001178,5.0,13270.0
-43.84563996839928,45.25362574933587,6.0,11907.0
-44.85327923926023,45.20217633670436,4.0,5984.0
-45.27304170972762,44.98265022408916,2.0,3833.0
-45.56638398605754,43.941608689408056,9.0,6931.0
-44.71618898196149,44.99412715861344,8.0,7984.0
-46.50241639920679,44.78708444325971,3.0,4378.0
-43.673737327689786,45.98698156873471,2.0,4569.0
-44.367013304888296,44.4897707033352,3.0,7729.0
-44.19287043913455,43.91743203243357,3.0,8008.0
-44.55901452080929,55.61553256469978,7.0,7289.0
-45.706298390942266,55.10354990430196,7.0,7677.0
-47.0250566734303,56.10453747521446,8.0,4364.0
-45.069895415123625,56.133494963525926,7.0,4789.0
-46.54626184064328,56.75574296749044,3.0,3988.0
-45.95114264240222,56.41749373159676,4.0,13759.0
-45.11702400344404,54.09081153727859,3.0,3646.0
-44.53189690047244,55.0332998981843,3.0,4975.0
-46.03693695883522,54.55293272240465,2.0,4881.0
-44.94421063772469,55.47496127484688,9.0,6098.0
-44.9217214848753,65.08378833814878,7.0,4262.0
-44.56091742001585,63.32195799977344,9.0,6875.0
-43.09299409586959,65.73120603839291,10.0,10346.0
-43.66160516700083,64.29997583978206,2.0,8382.0
-45.15462671441045,64.84089524519108,2.0,11725.0
-46.18189021526777,64.340199069278,8.0,7112.0
-46.94833152725633,65.90373465431429,2.0,12891.0
-42.87214028023658,64.4348371486727,3.0,9836.0
-43.88996774295426,65.95189475164727,8.0,11670.0
-44.63058058386301,63.879927110223775,6.0,9985.0
-44.628443188779386,74.18939849000263,7.0,10498.0
-45.88172101543747,74.59793505416931,2.0,4532.0
-44.74309399642941,73.56420935575768,7.0,7607.0
-42.89842723190654,75.04133796482802,5.0,10218.0
-45.81551880719319,76.23916532617622,4.0,11131.0
-44.40470510623923,73.8859444056016,3.0,9985.0
-44.81267447102013,75.45945956345092,4.0,10272.0
-43.898634884703135,75.1219838488433,10.0,11337.0
-44.93692718069976,73.49650399369084,8.0,8302.0
-43.84961867369662,75.57054725403161,4.0,8326.0
-46.41066481656947,84.77433429356678,8.0,8025.0
-46.56590538783119,84.34371574597881,2.0,8898.0
-45.58201362447024,85.94352004080537,3.0,11142.0
-44.35184622458014,84.35795701323204,2.0,7234.0
-45.08428521380208,84.98281635111111,7.0,6348.0
-46.89606922666711,85.3229250941057,6.0,5694.0
-43.49030271455442,83.03882351387753,4.0,5239.0
-44.78099422019282,85.07544097224783,1.0,13712.0
-45.094240248380245,85.72560880553841,9.0,6804.0
-46.44560466755079,82.82260568750465,1.0,6233.0
-44.38891336751588,95.9319555927999,9.0,13206.0
-45.14135680209193,95.23221292552678,6.0,6257.0
-44.07336044842568,95.71915658898736,1.0,9320.0
-44.95169487929917,94.46210801855784,9.0,9448.0
-42.68333725552738,96.46754525674594,1.0,11960.0
-46.45476331098644,94.64959115352409,6.0,13057.0
-45.55176957022063,93.9157840142348,10.0,10104.0
-45.39979642139055,95.06246603059935,3.0,8242.0
-46.353473421269456,94.26192816019974,6.0,8270.0
