lat [deg],lon [deg],priority,duration [s]
40.8435,-73.2833,10.0,7603.0
37.2375,14.5125,7.0,13294.0
-2.7333,-78.8333,1.0,8433.0
49.1347,10.0706,10.0,4852.0
5.4333,-2.15,7.0,7208.0
40.9408,-72.7095,1.0,14330.0
50.1781,8.7361,9.0,6761.0
8.5138,77.5494,6.0,12772.0
-17.4667,49.2,1.0,9080.0
39.8894,-0.0925,7.0,7901.0
10.9497,106.8575,5.0,8835.0
45.35,42.85,4.0,7475.0
-7.6028,-35.2308,1.0,10467.0
25.1245,86.5558,1.0,9388.0
34.1642,73.2639,8.0,13196.0
14.6796,101.3976,3.0,9291.0
42.0667,-82.5833,7.0,9183.0
22.2006,-84.0839,7.0,5493.0
48.82,7.79,3.0,14206.0
10.0431,11.2183,9.0,9821.0
-20.1,-63.5333,4.0,3997.0
40.1225,-75.3398,1.0,7892.0
41.6134,-87.5505,5.0,13982.0
25.5886,-80.3862,9.0,14348.0
45.1167,21.3033,9.0,9474.0
32.9658,35.4983,8.0,7585.0
11.7042,122.3289,4.0,6358.0
18.4589,122.1419,10.0,7798.0
41.9313,-88.0085,1.0,9681.0
-16.4411,-51.1194,1.0,6016.0
-12.2377,40.119,8.0,11045.0
37.0056,6.5603,9.0,7009.0
33.1261,131.8053,4.0,9581.0
14.991,75.223,7.0,13708.0
30.228,74.9937,7.0,8002.0
53.2222,50.6333,8.0,8694.0
35.7075,140.5642,5.0,14055.0
44.8247,-93.0596,5.0,5497.0
-32.2522,24.5406,4.0,13494.0
12.7863,76.2433,10.0,4504.0
9.5333,-75.5833,4.0,6563.0
32.6953,-16.9781,5.0,6959.0
33.1525,130.4747,5.0,11334.0
38.3269,43.4133,6.0,11954.0
53.2308,7.4528,1.0,4902.0
3.7667,-76.3333,10.0,11375.0
49.7667,43.6667,4.0,4674.0
41.6934,-71.6611,3.0,11557.0
33.5905,-112.3271,5.0,12464.0
-18.0111,-49.3569,4.0,10594.0
17.1201,77.0869,3.0,12603.0
39.8318,-84.8905,8.0,10007.0
42.6833,-2.9333,3.0,8040.0
-30.75,30.45,1.0,5162.0
34.1014,134.2964,1.0,12518.0
20.2685,41.6493,2.0,14143.0
33.15,-5.8333,6.0,5682.0
34.6667,134.1,2.0,13362.0
21.8662,110.6996,5.0,12545.0
53.5239,-2.3991,1.0,10423.0
41.0689,71.8153,10.0,9068.0
8.92,125.02,6.0,14365.0
17.6297,78.4814,5.0,13688.0
40.6148,-111.8927,3.0,10968.0
25.7065,-80.4388,4.0,7743.0
12.8731,124.0081,3.0,10744.0
51.5878,-0.3086,4.0,4689.0
45.6,19.5333,5.0,4750.0
12.7992,99.9683,10.0,9528.0
14.6167,-90.85,2.0,6103.0
51.8667,4.35,10.0,6017.0
17.9285,79.8925,9.0,7684.0
23.5226,116.7134,10.0,9598.0
35.2539,140.3852,3.0,9936.0
14.95,77.27,2.0,9469.0
14.9731,75.3328,4.0,8601.0
39.6381,34.4672,9.0,14098.0
-22.0744,-48.7403,7.0,6475.0
40.741,-84.112,8.0,11080.0
13.3167,-6.9819,7.0,12193.0
40.2233,-74.2986,1.0,6264.0
30.5848,66.9948,10.0,6855.0
49.55,22.2167,10.0,7960.0
40.65,22.95,4.0,8396.0
24.82,84.65,2.0,10972.0
11.0745,75.9369,8.0,9185.0
-20.3833,44.6667,7.0,5947.0
12.57,124.93,7.0,6156.0
43.46,5.2486,9.0,13462.0
0.7675,24.4414,4.0,10139.0
24.885,72.8625,6.0,4217.0
46.1403,12.2167,3.0,10527.0
40.0251,-82.8637,10.0,13591.0
40.3272,49.73,9.0,4226.0
61.8681,28.8861,10.0,11210.0
39.1465,-77.0715,8.0,8214.0
38.3329,140.9772,7.0,10463.0
16.3167,-96.5833,5.0,13444.0
19.9758,-76.41,5.0,12041.0
41.8349,-73.1282,5.0,6823.0
34.4811,47.68,1.0,8524.0
32.916,75.1419,2.0,3840.0
2.3867,-75.5461,3.0,13024.0
-2.3839,105.98,7.0,3936.0
21.4062,-157.7904,5.0,5712.0
48.7325,2.4497,10.0,5249.0
52.6667,6.75,1.0,7415.0
41.3852,-82.0195,10.0,13674.0
17.84,76.6217,2.0,5991.0
61.0242,10.8019,2.0,9479.0
25.95,80.15,6.0,4321.0
-0.0067,-79.3958,10.0,3657.0
38.6525,69.0064,6.0,13914.0
1.35,-74.8333,4.0,6669.0
51.453,-0.902,4.0,3713.0
-38.9333,-69.2333,4.0,8713.0
26.1903,-98.152,7.0,13914.0
35.9025,36.0606,5.0,9171.0
32.4669,-96.989,7.0,6564.0
36.5122,1.3044,1.0,6653.0
53.7534,-2.3638,2.0,3719.0
13.1439,121.44,3.0,4018.0
39.062,141.7132,3.0,7630.0
45.7056,21.9258,5.0,12186.0
-8.7519,-67.3978,8.0,13740.0
22.0,-98.7833,6.0,12716.0
34.6683,36.2597,6.0,5598.0
22.0803,-84.206,5.0,7573.0
35.6658,-80.4905,9.0,12044.0
7.9333,1.9667,10.0,13499.0
48.9439,20.5675,10.0,12175.0
12.0333,75.65,9.0,10790.0
31.6383,-106.2601,2.0,10339.0
35.5953,-78.7778,4.0,8543.0
-8.1639,-70.3539,5.0,4282.0
36.345,140.3042,4.0,13331.0
51.9889,8.7944,8.0,7555.0
6.1375,-75.2639,3.0,12866.0
44.8833,7.3333,10.0,5708.0
18.2428,-70.4192,4.0,8524.0
44.4833,11.2833,4.0,10562.0
38.4479,-90.3199,5.0,12647.0
50.3292,30.2886,6.0,10940.0
36.1569,37.7078,2.0,3774.0
32.4522,71.4718,3.0,14363.0
12.25,-0.6167,3.0,5117.0
32.4825,3.7036,10.0,12143.0
38.6556,-27.2194,6.0,11900.0
36.7833,8.7,2.0,10057.0
10.9994,-63.7944,5.0,13132.0
33.7,44.6667,1.0,8229.0
15.8103,120.4756,7.0,4264.0
27.86,83.89,2.0,12255.0
14.68,120.2683,9.0,11036.0
39.685,116.2967,3.0,10915.0
40.0997,26.3967,2.0,7145.0
23.5,87.75,7.0,3630.0
48.9167,40.3833,8.0,13777.0
42.3333,23.55,4.0,10746.0
-9.5972,-35.9567,3.0,6161.0
35.9415,139.316,5.0,5166.0
35.3078,132.9003,2.0,4836.0
23.9223,120.5356,10.0,12940.0
-11.4667,-37.9333,6.0,5911.0
38.345,37.9686,4.0,9715.0
34.0883,-118.3719,2.0,9681.0
-10.0028,-42.5039,10.0,9704.0
30.5009,120.3413,6.0,13792.0
38.6314,34.9131,5.0,3829.0
22.7472,-83.5525,6.0,7442.0
33.9417,-118.3018,9.0,10229.0
41.8067,-6.7589,6.0,10553.0
30.0972,-81.6175,2.0,6149.0
16.7758,-3.0094,9.0,9373.0
41.4833,31.8333,1.0,7529.0
16.0914,-93.7518,2.0,9223.0
34.5776,-92.5713,2.0,4378.0
7.0306,-75.5905,3.0,9472.0
-21.0339,55.7128,9.0,13511.0
-12.3269,-38.765,8.0,10158.0
-34.5167,-58.5333,5.0,11505.0
-15.0728,-57.1808,10.0,5350.0
3.6119,125.5008,6.0,14230.0
41.2465,-81.8198,7.0,11773.0
48.1278,37.8625,6.0,8912.0
-34.5167,-58.5333,3.0,6706.0
8.3333,-13.0667,6.0,9844.0
12.8478,123.9894,2.0,9391.0
6.883,37.9329,7.0,11046.0
60.4,25.1,6.0,10128.0
50.0,8.5833,2.0,10918.0
25.2833,-100.0167,4.0,14287.0
38.2392,-1.4189,2.0,5384.0
33.6928,-5.3711,2.0,10529.0
22.63,88.35,5.0,10074.0
4.6333,-75.75,6.0,13016.0
38.58,-90.6698,1.0,7570.0
8.9773,77.4206,1.0,9802.0
51.6839,6.1619,6.0,13277.0
34.1266,134.4951,7.0,7300.0
14.6833,-6.0167,6.0,8053.0
54.0819,-0.1923,10.0,10598.0
49.9131,19.0064,1.0,14232.0
19.887,-102.208,5.0,12953.0
14.6514,121.08,6.0,10221.0
33.7384,-84.7054,1.0,5437.0
22.2,92.0083,7.0,9658.0
47.5667,31.3,4.0,13695.0
12.013,124.8118,5.0,6256.0
37.8037,-0.8343,10.0,3982.0
51.1167,3.7,7.0,12858.0
25.7299,107.516,9.0,8426.0
40.5647,-3.2681,8.0,5738.0
18.227,121.5556,6.0,12858.0
38.6136,-1.1147,10.0,4086.0
44.7333,11.2833,8.0,5592.0
-20.3333,30.0333,10.0,4339.0
62.55,113.9667,2.0,4913.0
16.0531,103.6511,3.0,13691.0
9.9651,77.7885,5.0,6857.0
-4.3289,-38.885,9.0,5982.0
49.3,7.1167,10.0,5529.0
33.5632,130.7118,6.0,4025.0
6.5369,21.9919,5.0,12116.0
51.0632,-1.308,10.0,7443.0
40.2353,118.5282,6.0,4231.0
2.9167,-76.6667,9.0,11953.0
8.5,125.74,1.0,3916.0
40.1638,-111.6205,1.0,9572.0
36.6167,8.9667,8.0,9255.0
51.6539,7.3417,10.0,11466.0
32.4911,-114.7089,5.0,11129.0
50.8667,4.4667,10.0,12071.0
-8.7223,116.2923,10.0,12064.0
42.37,-71.1774,2.0,6714.0
13.4448,120.726,1.0,4169.0
22.9339,57.775,5.0,13854.0
-21.1339,-41.68,7.0,11445.0
8.9563,76.64,9.0,4601.0
48.8333,12.9667,5.0,5868.0
34.1026,-84.5091,6.0,11496.0
53.15,38.1167,8.0,9744.0
54.61,-1.27,10.0,5756.0
39.1064,39.5472,10.0,7283.0
35.3792,-0.9706,5.0,11044.0
52.3,9.4811,7.0,14393.0
18.2333,-94.8667,8.0,12148.0
-19.1167,46.3667,9.0,3747.0
6.5986,125.3436,10.0,13000.0
15.3764,78.9251,10.0,4305.0
-16.1667,49.7667,3.0,13513.0
8.0381,126.4127,10.0,9284.0
-24.25,-49.7,6.0,4308.0
11.95,75.35,7.0,9967.0
38.8653,-77.3586,3.0,4730.0
9.2551,76.5539,8.0,11786.0
33.8894,-118.3967,7.0,6484.0
10.0795,124.3432,1.0,5415.0
-21.15,46.5833,10.0,11261.0
26.2517,86.0747,6.0,4048.0
-21.6847,-51.0733,9.0,6253.0
25.6878,85.9992,10.0,12258.0
41.0933,45.3661,5.0,11675.0
52.1475,7.3442,4.0,4443.0
29.28,74.38,5.0,4842.0
33.5008,-117.6544,1.0,7916.0
4.0872,-72.9606,5.0,13433.0
4.9239,-1.7622,2.0,5374.0
11.1511,76.0669,7.0,9047.0
41.5,13.8333,9.0,7090.0
50.1333,19.4,7.0,8129.0
-24.305,29.565,3.0,8157.0
32.4583,35.8583,6.0,11058.0
39.6954,-86.3716,6.0,4204.0
36.5,5.2833,6.0,3610.0
-10.6439,-51.5689,4.0,13584.0
45.4775,4.5153,8.0,11104.0
-2.2167,-80.9501,1.0,5427.0
11.4728,123.0878,7.0,10974.0
-1.55,-79.7333,1.0,7206.0
25.3631,69.7425,9.0,14148.0
-33.05,-61.1667,1.0,12058.0
17.6,80.33,8.0,11601.0
11.9167,105.65,1.0,7324.0
23.8225,-103.0361,1.0,12080.0
-10.7481,-62.2158,2.0,11252.0
7.5,100.0,3.0,12207.0
50.8508,2.885,2.0,8318.0
42.5856,-73.8219,1.0,8856.0
46.85,9.5333,10.0,12957.0
33.1167,6.0833,10.0,4852.0
10.67,122.32,5.0,3879.0
9.25,-75.15,4.0,6669.0
-24.1,-57.0833,7.0,13142.0
22.8003,-81.5372,1.0,11180.0
7.9758,124.0636,7.0,9839.0
-29.9667,-51.6333,9.0,10218.0
-24.2833,-53.8397,9.0,8376.0
10.7383,75.9736,4.0,7477.0
55.035,55.9781,7.0,8229.0
34.4492,68.7939,8.0,14137.0
34.3972,68.8697,10.0,13363.0
26.1,94.27,1.0,11212.0
-17.3408,-39.2208,6.0,13650.0
8.9667,79.8833,1.0,10750.0
26.5833,12.7667,5.0,8463.0
-18.6333,46.8667,10.0,4912.0
-24.05,45.0167,5.0,9760.0
22.6833,58.55,2.0,6935.0
34.65,72.0333,6.0,5274.0
44.2292,22.5306,5.0,7767.0
58.7333,29.8167,5.0,7092.0
25.5067,42.8614,3.0,7182.0
25.2402,45.251,3.0,12276.0
32.4917,36.7111,9.0,5124.0
35.2609,36.3822,2.0,10540.0
-6.4444,38.9028,4.0,10393.0
-2.5833,33.4333,8.0,12599.0
10.2822,-66.3772,8.0,4455.0
10.2383,-64.5917,10.0,5565.0
27.5692,111.7647,4.0,10191.0
27.6481,111.1458,9.0,5002.0
11.1167,42.3667,9.0,10474.0
53.194,-2.52,8.0,7709.0
28.815,76.063,8.0,5801.0
17.53,73.52,3.0,6327.0
29.1278,77.4861,1.0,6597.0
11.6495,78.8599,10.0,11805.0
25.382,84.858,6.0,4719.0
36.2697,43.3775,2.0,12139.0
43.5983,73.7614,5.0,11125.0
45.55,9.3,2.0,10537.0
39.4115,-76.7913,8.0,9864.0
-11.6725,-61.1936,1.0,9923.0
14.4,-87.0833,3.0,3792.0
42.05,25.6,9.0,11890.0
32.3846,-88.6896,3.0,11967.0
12.5186,-70.0358,9.0,4926.0
44.55,18.1,8.0,7670.0
32.8667,130.8667,8.0,5143.0
6.5,13.2667,10.0,13656.0
-8.7786,35.8111,7.0,9029.0
40.5333,17.5833,4.0,7961.0
-15.1655,-48.2903,10.0,12585.0
36.1482,-85.5109,2.0,11274.0
-14.4675,-48.4589,10.0,5116.0
30.5783,120.8193,1.0,12950.0
12.3833,-85.5167,1.0,7564.0
36.7439,10.3083,3.0,10261.0
35.2206,136.6365,9.0,7838.0
-20.2,32.62,8.0,13430.0
7.5857,122.8022,6.0,6567.0
42.1292,-87.8352,5.0,3621.0
11.1093,77.182,2.0,10125.0
32.6368,35.99,3.0,5245.0
40.9359,-74.1177,8.0,13669.0
17.4756,-91.4225,2.0,13142.0
38.6667,26.7667,7.0,4601.0
48.2731,8.8506,1.0,12762.0
-25.45,-57.53,4.0,5442.0
5.3,-1.9833,1.0,3633.0
36.7198,136.7067,1.0,8764.0
-7.4478,-35.2439,5.0,10008.0
-23.815,-45.3706,8.0,12969.0
38.4,28.9667,10.0,6747.0
24.8167,121.7667,9.0,9549.0
16.17,76.52,1.0,11605.0
50.0167,8.7833,5.0,6303.0
11.2391,79.7357,8.0,9593.0
33.75,132.7,5.0,10374.0
-28.1725,30.2314,5.0,10730.0
2.6867,-75.3256,10.0,7455.0
-2.205,30.145,4.0,6521.0
36.1194,48.5917,9.0,6052.0
37.4333,140.5667,10.0,12066.0
50.3028,26.8683,9.0,5956.0
6.4,2.5333,9.0,7120.0
-14.0886,-46.355,5.0,10009.0
-34.6372,-71.3631,8.0,10663.0
13.75,-89.5,1.0,13347.0
4.5704,7.56,9.0,13870.0
23.1556,-81.9267,1.0,10132.0
-11.255,-57.52,4.0,7098.0
10.9057,76.9634,2.0,8163.0
40.8992,69.3425,7.0,13469.0
48.7653,2.2781,2.0,10363.0
33.3628,132.5108,9.0,8749.0
35.0063,-80.5596,2.0,6153.0
54.85,53.1,7.0,13660.0
48.7145,2.2457,9.0,10615.0
43.9667,21.25,4.0,4566.0
36.2667,1.1833,4.0,6984.0
-38.2333,-72.3333,2.0,5863.0
18.8167,-72.2,5.0,4320.0
37.7307,-84.2925,1.0,10006.0
14.1286,120.9058,2.0,12955.0
12.191,75.4673,5.0,11914.0
51.35,-0.249,10.0,7165.0
13.29,77.8,2.0,5857.0
-22.0603,-46.9736,6.0,10508.0
38.6657,-90.3315,1.0,11271.0
45.5167,9.3333,7.0,11053.0
-7.8608,-38.76,2.0,4007.0
51.3658,6.4194,7.0,13435.0
21.525,83.8727,3.0,7885.0
10.98,76.47,1.0,13716.0
10.98,76.47,10.0,10659.0
40.5764,-4.0019,9.0,4148.0
26.3219,-80.2533,2.0,7557.0
40.95,39.9333,1.0,6893.0
38.5053,-0.2328,9.0,9133.0
42.0611,20.6528,6.0,13021.0
41.4333,76.0,10.0,10267.0
15.1322,78.5138,4.0,10521.0
41.6834,-88.3372,3.0,11742.0
14.2972,44.3803,1.0,11601.0
35.4293,-119.0306,2.0,12367.0
-20.2689,-50.5458,7.0,4258.0
10.3556,0.4756,5.0,12968.0
45.6,9.1333,4.0,7991.0
54.85,46.5833,5.0,6172.0
35.9281,4.3744,7.0,7787.0
17.8,77.36,5.0,6510.0
58.3492,11.9381,7.0,7170.0
47.7986,3.5672,5.0,11242.0
47.0322,-122.2827,2.0,14306.0
46.2,6.1,2.0,6370.0
54.073,-2.87,2.0,8102.0
39.3571,-84.3023,10.0,10125.0
46.0367,4.0689,8.0,9976.0
-28.4078,-54.9608,9.0,12024.0
39.1788,-77.1954,10.0,8257.0
-20.6039,-41.185,3.0,5332.0
52.3961,9.5981,6.0,6965.0
51.15,7.2167,2.0,13888.0
-25.06,-55.93,2.0,6469.0
52.1908,61.2011,6.0,7419.0
40.5887,-73.666,9.0,6021.0
31.8248,-81.6137,4.0,4762.0
29.42,76.67,9.0,6708.0
24.6817,102.6918,6.0,7599.0
40.5455,34.957,6.0,11196.0
10.78,122.58,7.0,10645.0
25.9129,-80.2013,1.0,11923.0
29.3708,-100.8801,3.0,10254.0
8.9082,77.0555,5.0,8969.0
49.3167,6.75,3.0,4741.0
23.7444,104.9008,4.0,10710.0
49.215,15.8817,9.0,7099.0
-1.9,-50.1639,6.0,12986.0
13.7353,-89.2001,2.0,9540.0
46.2311,7.3594,6.0,9168.0
41.5743,-85.8309,5.0,9689.0
-23.8427,151.2555,6.0,8734.0
1.8333,103.3167,2.0,5173.0
47.2147,-122.5461,9.0,7466.0
42.1778,-71.0539,5.0,4312.0
44.4167,43.9167,3.0,9552.0
43.4833,13.4833,9.0,9107.0
36.7453,4.3711,1.0,13528.0
22.2093,75.4706,10.0,9908.0
-22.8167,47.8167,7.0,4332.0
11.0447,122.0647,9.0,12679.0
50.8,4.9333,9.0,7345.0
54.9,61.4167,4.0,9212.0
-2.1667,-79.4653,7.0,3696.0
37.25,15.2167,10.0,6875.0
-29.9897,-52.3781,8.0,6243.0
9.6956,78.4564,3.0,13703.0
55.4049,11.3531,1.0,9197.0
44.0167,144.2667,4.0,11458.0
40.8128,0.5233,6.0,4156.0
45.902,-112.6571,9.0,14254.0
44.1333,-79.4167,9.0,10003.0
34.4589,45.8614,3.0,12763.0
10.7737,76.6973,5.0,11942.0
-14.65,49.65,8.0,3663.0
18.5167,-73.35,5.0,10351.0
44.2503,28.2614,9.0,13812.0
-2.85,33.0833,2.0,9851.0
36.1428,0.4606,9.0,3850.0
33.3064,-8.3548,1.0,9500.0
40.9167,14.2,4.0,7662.0
40.1686,-74.7915,10.0,4783.0
-25.5833,27.1333,10.0,6426.0
11.07,122.62,6.0,9749.0
53.0833,6.5833,2.0,10188.0
40.95,38.7333,9.0,9798.0
52.918,-0.638,4.0,7388.0
39.6842,116.59,10.0,13721.0
40.8446,-73.405,3.0,8727.0
32.75,13.7167,2.0,12336.0
18.4441,121.4576,5.0,7418.0
39.7167,2.9167,8.0,14283.0
52.774,-1.557,2.0,4259.0
37.0749,111.5541,7.0,12898.0
41.3681,2.0581,4.0,4916.0
-34.1889,142.1583,6.0,6245.0
24.0449,78.9609,10.0,7655.0
36.0,129.35,7.0,12056.0
44.05,17.45,4.0,11317.0
9.36,-79.84,1.0,14297.0
8.0527,123.6136,1.0,11904.0
39.068,141.7252,10.0,13776.0
19.4751,75.3856,5.0,12402.0
35.8236,10.5583,3.0,12189.0
17.7589,73.1856,6.0,8475.0
19.4833,-71.35,2.0,6906.0
53.5833,9.7,1.0,5691.0
-37.7994,-73.3953,4.0,7575.0
49.25,7.3667,8.0,12517.0
49.5417,8.5786,5.0,5796.0
10.9357,78.4241,6.0,9111.0
-38.6625,178.0178,1.0,4213.0
25.2652,63.4698,3.0,12436.0
61.3167,47.1333,6.0,13131.0
7.8474,123.0423,10.0,11255.0
29.235,56.5989,2.0,4778.0
13.48,121.87,5.0,13050.0
14.475,121.425,3.0,8242.0
34.3006,10.0708,5.0,4306.0
53.6747,10.2411,1.0,4621.0
37.9539,-122.0759,2.0,10542.0
45.4687,-73.6673,3.0,13771.0
14.6605,74.3047,1.0,8396.0
36.7917,3.2889,7.0,10524.0
54.55,17.75,10.0,9178.0
44.0991,-87.6812,4.0,8820.0
11.32,124.73,8.0,11510.0
33.7056,70.3292,2.0,8540.0
35.8714,10.5697,5.0,12889.0
39.801,-84.0094,2.0,10057.0
50.8667,17.4833,8.0,9506.0
18.4108,121.5169,6.0,10218.0
19.0,-99.4,5.0,10176.0
33.7116,110.2575,10.0,9017.0
-7.7778,-39.9408,3.0,8174.0
11.15,123.8,5.0,4918.0
-29.7833,-58.0833,3.0,6916.0
27.6667,54.1411,10.0,14091.0
40.9261,14.5275,9.0,6255.0
44.6072,10.9333,4.0,10927.0
10.2229,123.5491,7.0,8646.0
34.1082,-117.809,6.0,4892.0
41.5833,24.7,4.0,7065.0
26.2167,127.7667,6.0,9801.0
51.25,4.5,4.0,5835.0
37.5983,-1.3139,4.0,10851.0
41.1765,-81.4344,2.0,11532.0
35.483,136.6786,3.0,5151.0
20.9697,-75.7117,3.0,5726.0
14.7475,79.0843,3.0,12119.0
37.3667,13.85,2.0,5783.0
46.3063,4.8313,3.0,14247.0
24.2105,90.1492,10.0,12142.0
-16.9667,-48.95,5.0,5850.0
49.5167,23.2028,8.0,4915.0
26.83,81.33,8.0,10822.0
52.2333,20.2333,7.0,6204.0
16.4342,103.5092,10.0,14041.0
19.6678,-71.8397,10.0,5948.0
50.62,-3.413,9.0,4115.0
45.211,-123.1918,3.0,9248.0
15.2467,97.8556,5.0,7948.0
34.7667,-5.5167,9.0,7676.0
32.7,128.8333,8.0,10012.0
55.0097,-1.4448,4.0,4923.0
-38.8,-68.1333,7.0,8146.0
40.1905,141.7757,5.0,9157.0
38.996,-76.9337,9.0,11312.0
-8.4932,140.4018,10.0,9325.0
-10.9978,-37.3108,5.0,11155.0
40.9294,72.4969,2.0,10309.0
44.0,12.65,3.0,4727.0
44.3211,28.6133,2.0,7042.0
57.2,41.9167,7.0,11212.0
52.7,6.1833,10.0,7456.0
48.3917,37.8733,4.0,11106.0
19.7167,-99.0667,1.0,7517.0
3.1333,11.15,6.0,11518.0
45.4333,9.1167,4.0,11529.0
36.6075,2.19,1.0,5749.0
-33.3667,-56.5167,2.0,7063.0
41.3411,-74.1667,2.0,6550.0
39.1373,116.0744,6.0,11207.0
24.6167,120.7833,7.0,13746.0
-20.0489,-44.2739,6.0,8514.0
27.4185,-82.3948,5.0,7020.0
25.677,84.872,1.0,9077.0
38.3465,-104.7246,8.0,11314.0
-19.84,46.855,8.0,12422.0
-29.2889,-51.5642,10.0,5720.0
51.3544,11.9928,3.0,5907.0
36.1167,129.35,1.0,7798.0
14.7212,100.8047,3.0,14264.0
-4.0667,37.7833,3.0,5336.0
5.134,120.3461,4.0,3918.0
26.8951,74.3222,4.0,4443.0
14.5792,-92.1414,10.0,11878.0
49.6778,18.6728,1.0,6251.0
50.7167,4.6,10.0,11632.0
-33.42,149.5778,7.0,4747.0
49.4144,14.6578,3.0,6218.0
-22.6833,14.5333,10.0,6254.0
-0.795,30.8153,6.0,7490.0
28.3139,-80.6708,3.0,12115.0
42.8888,-71.2804,10.0,5674.0
51.5197,6.3325,2.0,11423.0
-7.6167,15.05,1.0,3717.0
-16.85,-42.07,8.0,4582.0
45.8868,12.2974,5.0,5329.0
11.75,-86.05,6.0,10859.0
37.1083,13.9469,6.0,13176.0
-22.5486,-47.9139,5.0,9886.0
38.7667,140.3,10.0,6164.0
-1.5228,-52.5819,1.0,4594.0
34.5731,74.321,2.0,10115.0
17.5731,121.3653,7.0,10200.0
5.8808,-10.0467,5.0,7399.0
46.3934,-116.9933,4.0,12455.0
-6.4778,-35.4339,3.0,5900.0
-38.5167,-72.45,4.0,6823.0
35.3591,136.9132,1.0,6151.0
9.7158,77.0333,3.0,12307.0
-12.3667,-44.9667,3.0,8799.0
51.947,-0.283,8.0,11111.0
10.3774,79.8495,7.0,4075.0
-26.7408,-49.1769,1.0,6662.0
38.4042,106.3567,10.0,4353.0
41.5333,-8.7833,6.0,6533.0
23.0852,116.3666,8.0,12597.0
29.6995,-98.4838,8.0,5162.0
5.97,121.2,4.0,4433.0
4.898,119.8213,9.0,5716.0
18.9625,-101.8069,3.0,10566.0
4.85,119.47,2.0,11487.0
31.9323,-110.9654,6.0,6922.0
31.5775,54.4369,3.0,12995.0
25.9798,86.1434,3.0,5177.0
39.6192,-105.1344,9.0,6438.0
-8.0589,-48.475,3.0,12649.0
35.096,139.0716,2.0,5284.0
47.8737,17.2687,9.0,10392.0
14.7631,121.635,6.0,11715.0
42.4456,-71.2307,2.0,6066.0
15.9808,120.7003,3.0,10435.0
39.8372,69.5333,6.0,13975.0
45.3594,40.7072,1.0,14144.0
30.3151,-90.9571,5.0,6089.0
48.8422,2.5036,4.0,7059.0
-9.9339,-36.5539,7.0,8032.0
2.6075,98.6959,2.0,10110.0
38.0133,-3.3705,7.0,10364.0
12.5833,75.0667,7.0,5988.0
36.6806,46.5681,6.0,11959.0
38.9444,33.5419,3.0,9845.0
-16.81,29.7,4.0,8427.0
10.3833,-5.75,10.0,10168.0
40.9536,-73.8133,2.0,3993.0
33.7833,132.8667,9.0,6904.0
50.2167,38.1,3.0,4912.0
44.2612,-121.181,10.0,12294.0
45.1167,19.2333,9.0,11674.0
51.1833,6.5167,5.0,13243.0
-8.9919,-39.9078,9.0,14383.0
43.9167,-80.1167,3.0,3623.0
10.4349,-83.6851,10.0,6921.0
13.6231,39.0017,4.0,13341.0
17.1,80.6,5.0,11129.0
26.3909,108.0764,2.0,9584.0
38.0267,23.7183,1.0,5056.0
31.3217,-94.7277,6.0,13060.0
44.0833,22.1,10.0,3861.0
6.9844,124.3564,6.0,6841.0
19.9039,-99.3414,3.0,4557.0
1.7319,128.0078,2.0,4434.0
48.8556,16.0489,3.0,14206.0
38.635,-0.8658,4.0,9579.0
26.4,90.27,6.0,14256.0
19.97,76.78,2.0,4602.0
31.0667,35.0333,8.0,13151.0
2.8,-76.5333,4.0,14276.0
48.8598,9.1852,4.0,13556.0
48.6078,7.75,6.0,5733.0
16.0333,120.55,7.0,8575.0
35.1072,0.6833,2.0,7192.0
29.5971,79.6591,2.0,4510.0
39.1942,35.2472,9.0,5548.0
-3.6839,-42.75,2.0,7442.0
1.9,-76.2833,1.0,6751.0
35.0,134.55,8.0,5156.0
52.7858,-0.1529,5.0,6713.0
26.2432,89.5863,8.0,11922.0
37.2301,138.9615,1.0,13289.0
-21.3403,-47.7294,10.0,7679.0
7.5833,-2.7833,4.0,3789.0
9.762,124.488,2.0,4773.0
-10.6167,26.3,7.0,9391.0
22.7542,111.7527,3.0,6212.0
39.3893,-76.702,4.0,9030.0
14.6264,-10.7319,4.0,12225.0
36.1985,113.4313,7.0,4732.0
37.9,23.75,8.0,5867.0
51.1,13.65,3.0,6516.0
53.2594,-113.5492,1.0,14020.0
51.36,0.61,6.0,4942.0
42.4657,-82.9461,1.0,5423.0
-32.35,22.5833,3.0,9646.0
17.02,121.63,9.0,13697.0
40.6333,29.1167,4.0,7000.0
37.7578,29.2642,4.0,7072.0
-29.6928,-51.235,1.0,8916.0
20.2871,83.1466,5.0,8014.0
9.3356,125.9769,4.0,12063.0
25.01,85.63,7.0,12578.0
6.998,-9.473,3.0,11551.0
29.6898,-95.1151,6.0,10416.0
26.0463,-80.2862,2.0,7699.0
10.8331,122.0875,3.0,9915.0
50.0417,19.9833,7.0,11539.0
13.3369,-87.8439,1.0,4312.0
51.2333,5.3,10.0,14209.0
40.7417,14.6167,1.0,8780.0
47.7752,19.131,2.0,11826.0
50.7833,4.25,4.0,9900.0
12.547,125.116,10.0,8563.0
-5.7,-44.3667,10.0,13228.0
20.0289,110.5769,8.0,6734.0
41.4524,-81.9294,1.0,7697.0
41.737,-88.0409,3.0,12938.0
35.15,-3.0,6.0,11237.0
51.3833,7.7667,4.0,9545.0
14.354,121.324,9.0,11287.0
18.72,75.32,3.0,9968.0
