lat [deg],lon [deg],priority,duration [s]
-7.581210984021183,-47.214823726418274,9,586078833.0
89.11333542545356,-152.2726795824559,1,715181602.0
-82.31130325897841,105.44200899853848,7,876388386.0
73.27607082359111,29.1437918268783,7,952308185.0
82.7317010132353,-118.30114121594362,1,958012740.0
13.637398398140562,126.52941848152528,9,1365592602.0
32.834208862799386,-75.57477124140779,8,528501384.0
-87.55521936235051,-100.18260626290432,1,564806506.0
47.733795641600295,170.0538349601772,3,1135708417.0
43.41354180778228,-0.2673876604546592,10,720428808.0
40.045341837030264,-83.04704251949182,1,851097718.0
43.354164283408636,175.98933330831403,6,1185175112.0
-17.02173655942859,50.74632728508686,5,757878799.0
40.37893287217378,-179.9372239411659,4,796267675.0
-80.9227009941525,48.89800586932958,2,1253563152.0
-18.85269700530634,73.93698659135285,4,1028202945.0
-66.04515530890284,-89.9432391656304,6,1427608844.0
44.92055624688081,83.26429403317445,8,944576099.0
-23.14626982607936,-170.6578822353311,10,1407385687.0
49.17469300076317,58.21118232037833,2,1257127137.0
46.33537641656642,-29.45503557643667,5,1290884610.0
-40.822346353930364,-11.400770124565184,10,712267520.0
5.050223588764197,114.55485143782602,4,488439081.0
12.689887117563984,-76.93901488098246,10,527422299.0
-26.1502327345301,26.04431626235487,9,861962019.0
-41.86346604889766,166.92010650235198,6,1149614007.0
28.296546393591115,-97.87208141139908,8,851518654.0
53.649685495869846,-174.2992939207953,2,1302901720.0
-6.033694927610071,63.95621784874413,8,590573545.0
86.64650606003295,-91.71772698653307,7,1112313487.0
57.42789018610239,-9.830492215587128,3,518475660.0
17.61442014710113,66.0133867074328,1,1054423887.0
-53.40095694292324,70.34513566378317,3,1243003934.0
-43.22247962584183,-131.62349469244427,6,834147362.0
44.74665298399688,-44.36875898592555,5,1218563235.0
-63.13793039823199,101.59882287352917,9,1221841167.0
63.53340105957409,129.0758168713919,10,720800871.0
45.696686126105305,-70.76478396803601,5,531369911.0
-64.67941015917052,123.87575699747924,1,1141320597.0
-6.062201332905687,-138.3451234084199,8,1026770181.0
-55.46617360356612,-59.74247736922281,5,1099854616.0
-37.69715540665472,-17.49702546823147,3,1299449102.0
67.07285481948341,54.26859637607524,2,1314169655.0
0.8533419492903533,69.55732166470537,1,1096175886.0
22.40434435877505,153.36570321026704,1,1189974151.0
-17.53003368762417,52.84955126567101,6,1147597182.0
58.579652544975005,-33.57091550922189,5,1139223267.0
-20.9670437749933,-63.783387742137904,2,1218159687.0
-20.3316503395706,-36.60782975600304,3,754023250.0
-82.01066781138529,157.0450366686269,6,1084737073.0
27.20251731333323,-146.16714266658556,4,689966858.0
45.739098629857295,138.93726797961182,10,493487712.0
-12.033134931402785,73.14240200543469,9,714750744.0
60.9035171342868,78.87144346195385,1,1199664244.0
-35.10833059949536,58.840976013564216,4,1063028509.0
-84.0491141249769,10.731782102743523,7,1032111837.0
4.0560381505174234,87.9825048066208,10,513809941.0
2.38224970717485,-157.54381614783807,4,394883952.0
41.639452389465646,114.16326006421207,4,962861520.0
67.00911548010075,86.90085117924701,3,770219060.0
27.402600330493954,-112.3133543403452,5,517611575.0
-64.44954151726108,160.57156855052682,8,1157744804.0
12.639977343246485,92.31335014768757,7,1439507704.0
-52.5427758462351,160.2938150154513,2,927470178.0
-25.733548183912404,65.73664339704695,3,466521903.0
42.47058800748047,15.957265728780925,1,1332181695.0
-20.92042603060773,3.415782706596758,4,363597564.0
53.88228720490139,91.38021371142378,10,1128401539.0
84.73344291932969,-48.220734135790224,6,460491241.0
-31.992246156881173,64.98532516734389,7,481431430.0
-34.746242276986145,-161.2683947488856,9,887878594.0
86.87534444140803,-59.63251524924341,10,662203846.0
33.695066954780955,161.8396482384652,3,1144014445.0
-46.47577770393792,-26.80132223065675,2,849203321.0
46.27057293311904,44.82782805295312,6,1286990324.0
88.76496702502627,-65.74958817453923,8,401906363.0
-66.78161433118515,32.690408370723475,5,919318669.0
89.22517828957925,-156.79874134492349,2,544975880.0
57.548063298018945,107.84440809171468,5,1243675479.0
52.17924924732344,110.71103707111229,5,620844825.0
-76.0915322627844,-154.36337160308955,7,951051191.0
3.9979459855152726,-46.95750479946378,2,904663621.0
61.93105076623041,123.16692763812449,1,559470841.0
-65.14270367878233,-78.07428178154198,6,755551461.0
71.82663159677972,97.00607489885084,8,476383317.0
62.730973410414265,-110.86443186483513,10,385067780.0
-5.4534620519552846,-97.61311584359827,1,366420538.0
-72.00187452784247,124.22278110423628,8,925705999.0
48.9513862739764,-173.8216479722694,5,807087626.0
-53.15806444797976,111.18750330261963,5,544999885.0
-64.19466213229464,173.91890479787406,4,970915233.0
-67.50094257355255,38.768206860672535,2,1024140014.0
55.53731958369599,129.3635007631172,5,362300158.0
65.76381012744875,-23.653228027970783,5,1128576683.0
60.06646111173467,38.574347511054754,1,452529290.0
3.525131285326225,85.75699674514863,2,1273300867.0
-16.930712638427465,-55.065248300174616,9,1061855090.0
7.9337286693452285,-26.036088787450723,10,1264312251.0
-27.122885376190823,10.655923170854095,10,1090770263.0
-14.906944897183266,-128.41208192156054,2,1162273737.0
-9.930291741899964,-16.458998617947117,3,386110785.0
30.93782562927271,174.5193716398507,7,1071991536.0
-67.34373804152519,2.8212632652595744,7,766975111.0
-52.36186409685141,-53.75279317816397,5,520412871.0
50.88143507168465,-50.61442237424214,9,1076752834.0
58.89195604929256,46.44753344837096,5,1403142557.0
10.051353271760178,-24.658704333031977,5,1362990175.0
47.90257214362859,-50.11527099774733,9,1253838054.0
-4.723089009068488,145.01249932923434,3,790714901.0
-56.758792356784916,-170.7503730093841,5,669737691.0
-6.203302154788219,-75.62467733394884,1,1048671922.0
35.630512923279255,-176.80122616419723,2,713572043.0
-82.46340312809701,59.2013811688125,3,1106978656.0
19.03975895177409,-83.11925117798582,2,492637629.0
-34.52416244309537,132.97715679837324,7,1077933572.0
-29.842517121453717,-96.18731200975719,1,851748041.0
44.85080743995377,-95.9476721729811,2,746796403.0
-58.63275611115573,-146.17983785504336,9,1137277073.0
5.704035529136831,56.59318484461613,10,1316827272.0
67.30938201298605,103.52701365233094,5,1161731603.0
1.8920113885015013,-59.974763811394155,1,1014894558.0
85.78575495118116,-65.64714631067555,3,662137225.0
18.5007287215701,110.75385324846724,3,885791787.0
23.922319617911626,179.73050710902805,2,1406327822.0
68.45868249585351,-106.8556181113929,1,1334696669.0
-35.45871238790904,145.65747281684287,8,876746591.0
-60.17244998815757,81.55602808913306,3,1214075014.0
-45.69087529424105,164.86057794692783,9,785410036.0
-32.31168379574883,-1.8109319949548421,5,1123587285.0
13.354420518540849,175.06173494747208,5,612293829.0
59.189641458413234,-48.638923873742414,4,591552911.0
-15.435030503988372,-143.49942523823063,1,378160718.0
49.60520799233154,-120.22270872384635,10,743267667.0
6.374041820884727,124.7161376376709,5,879458591.0
60.84183086790344,113.74367007393784,10,1194372610.0
-70.269611319923,20.057686582888323,3,465013807.0
-47.9695454526698,-105.48937724581809,4,1114478887.0
28.61258816627921,110.39944381299335,3,659986322.0
-75.91296657928936,-156.08601154680042,8,509675800.0
-57.164027562023115,53.655444681591945,10,890738554.0
-67.8570641577491,-83.13018703431024,1,1347991171.0
61.702426414088336,83.1073861732612,2,1007012281.0
79.39047026096046,79.55594750000927,5,634832087.0
-3.6499221349761797,179.87131996750247,2,1325312344.0
-10.482849353268165,-2.6267779355595735,4,1363658553.0
-9.485810607825087,-160.47078722206004,5,1275545117.0
-23.898529656487156,-106.4599970448321,2,896750701.0
-8.83258011019133,117.7380715397976,10,903303202.0
51.20152112216991,149.1021592628478,9,1018713824.0
-8.531298379896839,147.9286874122003,8,765844587.0
51.224440883474585,-164.59097806128162,1,373352293.0
-33.534500302320154,161.24661743408757,5,688922795.0
-4.40781962302033,7.48768156157044,8,1154857545.0
85.96850191493516,28.300910990072936,9,1259444741.0
-56.328956333145044,-30.33801010437665,2,595005513.0
-85.22448282658613,-27.145152962678935,9,488332309.0
-21.36555354093842,-178.22863030335617,1,719002345.0
5.048491948278851,46.572277472591935,5,656944703.0
-54.528698402107835,-169.23751216491752,2,398756152.0
-23.368985132670005,-154.105397815973,1,1430274592.0
-56.19546394665777,-148.68173082623622,1,547299377.0
-29.131315986866205,-38.893571008674655,4,1234745349.0
87.24322569918371,-92.67169184956435,4,1282478187.0
-51.86814440473094,-136.6631921871107,7,486114474.0
47.61258515780631,93.61249422769504,3,1226154645.0
85.62413052609153,127.88675258658793,4,432016077.0
-14.078759484763182,-14.205152837050377,9,1060397218.0
-45.721237894309915,-7.587046959254906,4,1396839401.0
40.460745230779224,-112.93759458491368,2,567664540.0
-37.916226478188534,-158.26698867498266,6,1351656531.0
60.35888168235613,-1.5052123136021578,8,1032951178.0
59.02856876181406,95.02654190803003,9,1267379534.0
43.93200282770775,-145.94658799754137,7,542549312.0
-77.61474960885774,-141.6388289689479,3,835323235.0
55.49748591067112,140.06194757748864,8,954263276.0
-47.714568081696555,-77.26988262796961,5,1262345045.0
31.240952124676184,50.843544391612056,9,624865153.0
-79.34754772801736,18.426815264570394,8,1291705650.0
34.606065861684485,57.11849576313938,8,995142893.0
78.77298963291997,5.12402194579019,2,859004410.0
-7.055395500351622,-122.63041714391095,9,729862608.0
81.91797047081846,-0.3892144583401489,5,920456348.0
-82.86652043210078,9.662941425018488,9,762049540.0
40.34904992010709,125.98149490573712,9,899939169.0
-14.027626429886624,112.57662673879815,3,376659562.0
30.21741938777477,-42.95036001721621,3,1162875601.0
66.69113127536971,-96.24840166052172,4,703199084.0
-58.18774545235576,-178.496727374532,9,362782007.0
68.98815828209368,-101.64642296556896,4,402311236.0
-34.26282403049108,-61.87765526631969,6,1318310232.0
-29.749227084269215,1.7952372039983686,2,1041974871.0
69.15818298663396,-101.7528246348909,10,1067654056.0
71.46094676663824,-106.24717790022123,6,742042531.0
-5.393038753953647,146.95710931454698,6,716938768.0
-47.30331921178173,153.72947093776372,6,616987218.0
52.30917791009125,-170.13133860024098,8,1109838689.0
-88.66573960344462,-37.529265044020974,10,1192157525.0
26.816673408271768,-166.84186962123727,6,505999161.0
-57.330648992686875,108.95108914613502,8,702239312.0
48.41357373949589,-175.3039486565746,1,893745509.0
-78.4557390950094,-66.80574771638433,2,1045963374.0
31.460588266299794,-13.802546856803446,4,380473123.0
33.126564698025035,-47.465770724101276,10,1167200297.0
8.109211649089147,93.57632883548592,4,1330207773.0
80.64519866013029,37.92988213063157,6,535805857.0
37.59774090072254,134.39687396891406,8,904837858.0
-53.6028257873702,-22.609776967710076,3,1176412851.0
18.94792787556007,178.871106117274,9,1344971722.0
29.743858528200533,-114.96402380079333,8,466677160.0
65.40847926246124,72.33374790557232,2,1049516781.0
-80.63780141803028,-95.85911023265757,5,943238836.0
37.00899968560914,-178.29042002197824,3,363793607.0
-0.058656857156890396,99.83183630888414,4,859630379.0
70.28412996332804,-105.48794545670539,6,655499092.0
-20.852573809564618,74.00788143694876,9,1133979894.0
-11.722378654028091,83.43223765943725,1,1409084590.0
1.2580322108125443,12.22755981405001,5,545080022.0
-41.855242729405674,174.664287602365,4,1108749612.0
80.44973050312319,-90.69869936183942,5,856132009.0
-63.586820529241734,70.10584527465636,3,671101434.0
-37.62749258873274,115.6895493799334,2,894613467.0
-46.24154068230063,-176.98349610241917,2,450249907.0
-23.06355250270596,-71.04734472573125,8,677914604.0
61.137064829807855,-57.24441437030438,4,1085162025.0
-39.215190152680215,147.28176675357207,9,861450586.0
67.96757564174129,98.03627773013221,6,420436450.0
-64.20103949320556,-170.45041836524135,8,987185504.0
86.46452545986344,46.22351885577751,4,479649722.0
2.6919755481329446,-78.35228380703055,6,453826610.0
61.64889787186081,-164.5636220856114,6,928086826.0
-15.782215013871024,-11.468109560138515,4,530946989.0
-57.590973677836644,-57.791030464229166,2,1172247671.0
48.84093209928872,141.36740687237648,1,453044739.0
-86.08119046937655,-123.95005499343252,2,1229317788.0
42.15595838409928,28.213167052023437,9,1009581961.0
-59.63900868142734,56.88699516118487,7,563846956.0
-84.75300313548027,-43.02446181013943,9,1204920473.0
83.64089096761097,8.7395236798844,10,772637307.0
-68.22891971155585,-97.01800230163057,9,1048711541.0
-40.760600885995345,132.28225387397777,10,1028011069.0
22.56640824483631,-119.72460441437363,5,1113953498.0
63.2591105851497,7.445816846519165,3,1188247076.0
42.19318466074748,46.714359085137545,2,959340814.0
16.349664548632035,-20.673251006193283,2,585200098.0
-2.0861295577610974,-63.41928007894863,9,1241852041.0
-56.07678758141826,-76.0947196838728,2,530441170.0
26.215117822178414,-152.604047141055,6,1218273186.0
51.015448083533755,-51.30288070126599,7,1204727907.0
-37.181414472872795,117.89657613208044,7,1209965908.0
-84.03344466872883,-46.922729413416874,3,558101683.0
11.001261942112606,-123.47288199721157,4,648409913.0
-36.587335583108626,-97.29400416563391,10,592885065.0
69.53360427209398,39.009277301896475,8,963218011.0
-89.5453757508749,145.85449736664094,4,667652625.0
-32.90419198562939,53.945770482505935,2,369283664.0
61.94885378405556,-73.00066267578482,5,795029536.0
2.8458544772278884,-150.8307178300789,10,1112011753.0
-29.180879816582866,5.999470044370469,4,1015596045.0
75.37061645774034,172.4861219549885,9,1438555826.0
19.965409859019758,-75.37215324568088,7,617809924.0
-1.8922735253422616,-66.68665234514792,4,525229175.0
-14.17289503093204,151.15969768067708,5,495436438.0
75.4197533523878,-131.55092385413764,6,1096213142.0
-19.869206664658577,-153.61074888735533,4,914381759.0
-49.47274469758478,22.31325153874178,2,759225110.0
9.512000286935859,-151.7188793908278,10,864552729.0
-3.816759525014021,117.49076554439995,2,1139359900.0
44.169008221422416,-126.48686504655325,10,887808262.0
7.440761003758126,-45.14676025285843,8,409261295.0
-20.921544574447807,-17.635647679136838,3,730142393.0
-56.98114716485428,30.892629908039822,3,573281824.0
84.41151232734398,74.39860039749036,2,1061054635.0
82.92130107929873,88.54117185474524,2,1388753789.0
-57.44877717654893,153.8709018078299,6,639124117.0
48.55988805098022,-52.49525974317379,7,1002909658.0
89.45617442333136,-96.67742329125271,8,792277752.0
10.036223066017271,144.1565076424962,10,677517190.0
71.5802379216133,-43.55807734994846,9,815871793.0
3.1154491420045076,156.76146237765454,5,573737957.0
-47.67278016664547,75.57696590236057,9,1259925448.0
3.8634677084459668,-169.75553296106463,8,980120748.0
70.06027444317871,-66.86382137210991,10,1093695755.0
-73.94827958798668,-121.04027158997303,4,1388912436.0
-82.64839952323821,-134.02714475181517,3,548804545.0
-64.21935566214572,11.237286456459259,8,488358070.0
20.68504116567631,-25.871193528628737,1,378056469.0
48.10202317821134,-99.3340193239273,8,1211444352.0
-86.66159166295232,101.1913369275893,4,909097161.0
-7.676761747079837,-141.24700921071,10,709418854.0
-87.21932998042101,55.50177486871584,6,409513243.0
42.28328913608999,-90.66561066677886,6,746593805.0
28.14197721844461,57.400526707210986,4,1212250654.0
16.862558349794668,174.76078098129574,1,967807359.0
38.546880143596496,0.7194636255278795,1,655044309.0
-69.61867732285786,28.71877677455967,5,572993566.0
8.213184867215759,115.90352370822609,9,1062081686.0
-2.0767053426691575,91.55933807967483,8,1179038963.0
84.99873063625006,102.26050743041759,7,1274963977.0
55.588654431132,-136.1561134464543,2,611499295.0
-59.402917491257476,11.723836716904316,2,553601316.0
-68.6190351118615,-122.9998550553211,9,1271834006.0
46.96576567199472,154.89240996287913,10,1159697997.0
26.67721181187281,-51.25798354282546,4,1013921660.0
-62.08287458269203,88.02161966231267,1,996696475.0
-4.638583218071645,175.98073870797225,10,723428173.0
21.456274959289274,58.930195646177225,5,886020013.0
-64.19876531053563,47.78973956619737,7,606688842.0
5.6283081016930225,30.505452861683466,5,381924288.0
-81.27235330860745,12.660029986523426,8,1091921914.0
61.127143603616446,-41.715697557670325,10,1066765397.0
69.59279601314446,-98.3108115475853,10,1364042621.0
-44.839917826090996,-178.2598910623851,8,1189982274.0
41.679832156136285,-168.4790042647536,7,849890418.0
-76.58693852958874,81.72397110513134,7,1384425448.0
-11.315578042690802,-109.69345472997863,5,695541589.0
17.278908919231142,-38.30642739197344,10,1128707225.0
-80.83869584834659,-34.19712516213224,7,807408495.0
58.975543272083485,-60.446300013195724,8,1407584203.0
-17.397413495538885,71.29368091648686,8,939521746.0
-36.884188025779856,-119.1842613700356,4,872298547.0
36.02739248823086,99.2575387584132,7,372748130.0
14.374443396698084,-34.342501606910076,7,1096789749.0
71.71435196364214,40.03728333414978,5,607209854.0
-5.902475476255262,-157.601725607919,4,937483391.0
-5.018105857032893,-123.72920057857738,3,976908624.0
32.88250337397133,171.5916840767067,4,1425048156.0
37.319838193904786,124.31298702693698,1,1236357015.0
-65.75753976738227,-44.855792643502554,4,535693990.0
3.059317913456752,-82.73794136360165,4,1189302031.0
-13.410947928094927,85.3560486847561,5,760288541.0
46.228882522202696,-101.49252319480678,6,1123121321.0
54.86818283673716,49.38257324137135,6,1117011750.0
-89.07955162723898,100.77986598042833,1,1033625111.0
84.6004400953079,-81.99553448198135,3,1384436053.0
34.3792455579665,58.821576491637074,2,1223465115.0
17.748819977100723,114.57664414779282,7,666992519.0
87.30064717186272,135.91061107369893,2,1273163696.0
89.84750081368858,-71.1524467550455,2,1166795050.0
-7.765964644608104,38.39587554398332,1,363014275.0
-63.64943395249121,-115.47358685984473,1,501613526.0
49.20366844682172,126.26467142816284,3,577744726.0
-60.20175564902924,-39.19383521370233,6,382599563.0
-35.81823534725956,93.1243496872915,3,836291947.0
-7.341988957394534,-164.64890096825027,6,1148792130.0
-58.95990991090346,162.00882780497182,1,1110653199.0
-29.660575801652783,94.48311356238418,9,400861970.0
34.74781575464911,-169.09338785352315,8,786975579.0
45.18985139425757,112.18330048584687,9,1322108407.0
-78.0380794969378,112.5314413109217,10,1236130997.0
33.284494807136426,64.26791211099126,4,986014575.0
61.45699721530315,-52.70521297844783,10,1186703804.0
40.61810844815403,90.37617762359275,5,562060373.0
53.95430965032969,-128.95477928820665,8,1319854487.0
26.498821689513278,67.23261706141437,10,476364356.0
3.44746330868756,119.50282045800162,7,626996908.0
87.24015090273218,169.37318819900327,1,907275577.0
20.0230056867412,25.470575527698344,6,1071648878.0
-22.308882934039218,-19.10160672098266,8,514143033.0
-21.43399875389619,-44.92116553843999,2,1339621507.0
26.900827791123803,-48.37381467918658,10,1394815442.0
54.73433717927679,-15.562375746210819,4,815489907.0
-49.7094505894048,157.6371079852521,3,850476105.0
-75.2704489652519,-126.48343769842103,5,1338007571.0
40.401471799134725,88.99779676972031,10,631043069.0
42.90997201122653,-53.38316074033213,3,1015494829.0
-34.88036818658277,166.09433192712174,9,817544370.0
4.045213776193748,108.46613920933981,9,830189382.0
71.89238137952051,99.63515783431791,4,871273928.0
59.33892873995586,73.59466309774703,2,1030122728.0
35.024834980543034,-50.65777888437336,8,1434108162.0
79.03652793791565,-16.487513610062052,6,643476313.0
-56.38989279678769,-111.30077914734944,5,873937040.0
-23.9380836280356,102.83043214613821,2,1186677536.0
-77.37530625254523,102.98405142769195,4,922609389.0
-77.23966697466614,44.93672429219356,10,831138711.0
74.38768388202243,-97.51871904249819,6,395648599.0
75.54476297699702,84.0184553643382,10,1344530669.0
56.32400716521755,114.97469371895102,8,410837173.0
-32.43730546263969,99.61896435170758,9,511017561.0
79.04429349973009,-56.831358098601896,7,801299275.0
81.07664484146201,-102.78452250748082,5,1415180869.0
-57.37007520379953,168.32939944375016,7,1166060239.0
30.45988840175127,-105.78295354653733,1,1082238280.0
-52.436428148186955,3.4027711526231883,5,1056405533.0
52.807679972307994,67.32782278019164,10,761224384.0
-1.990184013255984,-83.41466560064866,9,360670363.0
39.4121862562892,96.57879251805508,6,1258526856.0
17.764440197341074,36.96091454392891,9,656233529.0
-53.0942414563582,-119.88090198588385,2,1043671467.0
27.82947286718567,-124.27162653811641,8,446014096.0
-66.494221802574,33.687289690446164,4,378507575.0
41.63688276349424,-111.63804302144752,10,886142404.0
-50.885780220759905,60.66150847398532,7,1419372442.0
-84.80798536833096,121.54325123048056,1,366154874.0
74.88610098169929,-102.95622961061511,2,581417487.0
-67.52501243778266,-95.17473034137075,4,617846744.0
-60.675391770496596,-86.73560705754046,8,830353177.0
-2.3271684403119792,82.48508357791718,10,981303333.0
88.97457319841132,-175.7438063996388,3,1013636487.0
44.4288909344325,-79.74331390029806,6,666987040.0
-83.96530794990623,20.807220885330878,5,1169503826.0
76.60253443873336,-134.93002480991964,2,1179267911.0
37.15966646524315,75.35071362783194,6,621186656.0
-70.75359817291529,179.04649337530378,10,1198706767.0
75.59538069052479,9.806679011151743,1,1244576913.0
45.91701044401685,-111.09907848888257,9,1011013818.0
82.78302183833134,69.96403100331742,1,890128562.0
14.05069683845484,11.382173782322951,1,731209499.0
88.51938932969958,-105.6678751250778,5,1200676954.0
14.206822757937687,-114.10956922934761,4,629256908.0
-82.22242560432869,157.57432055376535,5,1312219264.0
4.11490864908275,84.66182665190007,4,1298993986.0
-73.34514885036803,-145.25270455360317,8,452385799.0
-5.15288934083695,-129.07516048139917,3,476000137.0
-84.58769088811019,10.330971425385513,9,393880353.0
-67.03004861570314,-85.98524115479884,6,1014570232.0
52.587715939288785,125.84633429664166,10,632717699.0
-66.24341400805662,-91.8861281405256,4,1021149988.0
16.431441647726174,144.04927364894297,3,674030888.0
-49.41329049406308,-80.95881760360874,1,420409209.0
67.05850606741708,-35.91922033193916,8,1033745925.0
-29.982973069149274,41.66167425595938,8,1255700296.0
-55.737517621982555,45.02466630388895,1,1293586365.0
36.510994749270466,104.36081237848862,9,1422631450.0
10.678483866539892,14.913682727052702,10,603091345.0
-14.36285299468993,126.1173361408022,5,1102189856.0
-67.61728110566949,129.94130826356218,2,955093925.0
70.60080541015722,-81.5645485959767,8,921250185.0
45.34133713526984,38.914711468471154,10,1233005362.0
88.65733613959557,16.053070082765913,7,965788108.0
72.44872067155393,-126.67402531026394,7,360538302.0
-65.64163068978982,-68.17346897625792,10,449279911.0
70.96206953811054,-78.09009633818087,7,800918747.0
-66.66798575127106,-90.61443166384825,9,1198997633.0
73.94942047446222,-113.73684313971918,4,512245934.0
54.38960011243148,-105.9464989454047,6,418828218.0
-85.87933291512407,-109.56211738060945,6,972508314.0
23.656019440336593,29.163511176350454,10,376433217.0
-76.17359650703501,42.33713582384334,8,1424968678.0
-42.0968897897301,-26.87875233974208,9,545842631.0
-70.6784046920611,-178.74107007195414,2,388231907.0
81.62961040070829,82.9252879757924,1,1286052587.0
-4.928222762609508,-15.12110458709597,1,1418658479.0
9.633237367642536,-150.25613194005933,5,796095689.0
-83.68889091667505,94.53029003558919,1,883654036.0
11.393410739137337,168.1704576294572,7,754321089.0
18.671045250973307,-36.11997631826796,5,973456053.0
-73.59278564143719,-86.1158874903636,9,809439546.0
56.8456843230766,-119.2844791847757,2,484980158.0
-33.0755764562122,169.84882342260624,5,959486714.0
10.707021527440446,-132.35764448190577,2,849802954.0
-70.72932811526161,-6.3823021873255925,4,898947827.0
-28.570683224170196,97.95525908912452,3,509820454.0
58.93992447971175,146.53616010337396,1,1155734016.0
-79.25481014209322,25.565342779572774,8,404266329.0
1.3840206935542199,133.50389456489472,8,985282841.0
48.28526047268815,-75.0252610520426,4,659965711.0
54.511595536204965,23.097905170311662,9,1423128631.0
42.26295971324183,129.27451709381955,4,527441637.0
62.969167084061326,128.799779729308,1,1139926099.0
5.854316387825023,79.7246769992455,7,891618056.0
71.24953293072156,-155.90587512768778,1,1025464322.0
-86.97666692520801,-81.3799966493056,7,1299230969.0
78.83330203039867,96.92161801205202,1,920558528.0
78.12927325912162,90.40574150142328,8,753026779.0
73.95607704956629,-39.93434096251946,1,382667312.0
-62.038192638058874,-129.66541319917485,1,377223994.0
-44.8190836457299,76.75151511929181,2,498369890.0
37.305475950925484,32.71576715405175,1,1432651477.0
-5.4979099999747945,-97.2110189117474,2,1363029482.0
80.81229483873057,-144.2887148700867,1,1236670960.0
38.24564142868954,-117.01140039022096,10,1279553175.0
-45.620716691164404,-146.9540264147663,8,914395237.0
21.407731139757246,-141.94920611431414,5,690168342.0
-19.74640982094816,-164.59582846469118,3,1195488102.0
-46.76500720799917,94.87505461153575,10,1315323386.0
-5.7512883503219285,-40.04397299670828,10,1400715035.0
-71.98347454667311,136.28066257085982,7,602698812.0
77.48045994248685,127.17849890121198,5,545378735.0
-1.2995240153686751,-49.21859871995588,8,1356253750.0
73.60899469693604,51.289383065301024,1,1159664543.0
9.17760512960055,108.45898044500302,8,1142191456.0
-17.61850734903014,-59.796638260040154,3,500388853.0
81.8153074286653,141.11025132292167,7,1247225744.0
-29.144426718876574,-133.12799429413957,8,718511417.0
86.35110307265828,-99.84715493062234,6,1127819721.0
-66.49939975188865,51.08599873834015,7,1000726178.0
-73.41304559313967,-89.47765701964646,10,1351890769.0
85.97107812426941,9.980999251013372,6,452914780.0
46.408419719965536,-91.25662160984955,6,694654461.0
-70.78840411812185,13.536573841453816,7,761850463.0
7.531408609001858,142.80141048104025,2,1238925005.0
82.17900036831921,126.29302502408939,6,631891434.0
-47.992926360983496,25.523883735931776,2,1285723724.0
18.19304933342933,-38.38855206802174,9,1055172334.0
44.982330302053015,152.69456688803325,9,450437316.0
36.44214062266184,38.37559056054306,1,457195931.0
78.62244778145856,16.54383441855711,10,803809485.0
-43.07288044575528,-21.13546253898528,8,1435645734.0
56.02652678583004,38.37711926344153,4,536760274.0
-46.225885105910834,-9.59501787300519,9,742444981.0
-32.214168616204965,-33.086864512184405,3,1259549272.0
-79.79372150046133,107.55998401018905,10,1250655290.0
76.18826457083651,-23.909244765891884,9,1247302889.0
0.4119819128740261,-87.47347167569961,10,752411584.0
79.71571300179704,71.34050146760856,6,507155364.0
-71.29737598502085,124.21920740257042,2,420047198.0
21.18423981523408,-60.983112089826776,3,1159858454.0
-45.6494930705985,109.44501113456329,4,505507875.0
-7.741880979553827,37.10892880263677,6,496342597.0
56.1394466532482,-147.5592568541524,1,891901410.0
2.1467505067383854,61.30619517471078,3,799067732.0
67.92248487959739,-27.24545120562877,9,1210956367.0
-2.3020117345690494,-172.2114321818147,7,987764430.0
9.53477757856551,152.0178745550461,8,1208196947.0
-57.715251181715054,-47.20183741553075,9,515945235.0
-14.268231145339115,-70.44922929577238,3,549376384.0
-40.85372026351926,-15.724387693438644,10,894815873.0
57.573405171113336,-148.0867273302294,1,1423629914.0
42.096437151270436,-62.33701126030968,8,1187070677.0
-38.169278830396806,-33.156145299876385,4,372224618.0
20.50780674704974,86.95367362958024,1,762759187.0
49.75301856525286,82.28888493401729,5,736591010.0
63.13806098464255,-48.92236934980252,10,842935804.0
-25.46324356843695,-80.57902312018972,9,468057846.0
-73.73157568166553,-90.13529745354504,7,435611208.0
-62.52705000319426,14.152220306822727,5,1074000346.0
34.26696754506749,-52.3476838697693,4,656436145.0
-86.85076541529563,120.45684376545506,7,1135092043.0
45.787622800687586,16.7891621595368,9,1293904879.0
11.76752289932989,118.04128170382148,3,577151884.0
59.872104120807535,108.333305746767,8,407012615.0
52.33231228378358,45.278023155720575,8,1014591565.0
16.93770975114556,-29.10094843140712,5,1161483915.0
59.89158331145936,-80.93488682973265,8,451354583.0
14.5703290748677,-63.22953177318644,4,658389458.0
-64.13460935408658,-161.26132636316942,6,1304352394.0
-62.41668595263722,7.766487251737885,3,1163782752.0
-70.24067219310714,-29.12889543269904,1,808227612.0
-7.978577151574044,176.31330820832977,8,1049654934.0
76.95903546869283,68.02582652001618,9,393108998.0
-75.50308331895515,-97.49111258058501,3,1226285423.0
87.02990920250312,-162.87134554578756,7,510203029.0
-34.830598707393946,-47.66765695843529,6,406816628.0
-68.11484805095012,-47.61618491028739,10,993303976.0
87.50157963933077,169.1818892045314,5,638480173.0
60.53114287744515,-5.972139342470797,2,938560509.0
-48.58501427871721,-40.49051816782213,1,860535509.0
6.5263383245962245,37.343859591076836,9,971380881.0
